date,vix_level,vix_5d_chg,vix_20d_chg,vix_zscore,vix_above_25,usdinr_5d_chg,usdinr_20d_vol,crude_5d_chg,crude_20d_vol,repo_rate,rfr,rate_spread,market_ret_5d,market_ret_20d,market_vol_20d,market_vol_60d,bank_mom_10d,it_mom_10d,fmcg_mom_10d,bank_vs_nifty,fii_net,dii_net,combined_flow,fii_dii_ratio
2017-11-30,13.550000190734863,-0.023071355260600224,0.1282264723150972,0.4088354634357851,0,-0.005499021387626257,0.003226044661119292,-0.010743456674237706,0.013882381083072758,6.0,6.1495,-0.14949999999999974,-0.011878478887019497,-0.01910437382474351,0.005620844789843386,0.00587238468277075,-0.004497951429920377,-0.0180011096434729,0.010737121788858772,0.014606422394823133,-13514.8,9243.2,-4271.5999999999985,-1.4619761580234092
2017-12-01,14.800000190734863,0.0954848216134927,0.24265326451290536,1.1630029460790634,0,-0.0012395814578090025,0.0032361702822426936,-0.010058905812551089,0.013678239079150644,6.25,6.1495,0.10050000000000026,-0.026123455216181278,-0.03214968988905004,0.005917394215209916,0.006012396244767149,-0.02107100203538259,-0.018237037328468375,-0.0031974329887631825,0.011078687853667446,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-04,14.859999656677246,0.1404451236537949,0.1413209780508422,1.2135575785396793,0,-0.0005578360080820133,0.003159622592361402,-0.011074682830044758,0.012541164367879458,6.25,6.1495,0.10050000000000026,-0.026483336146626114,-0.03149501264162228,0.00592816540589951,0.006010945882515872,-0.027281384157566535,-0.001663459646261245,-0.003772269211445689,0.004213628484055744,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-05,15.010000228881836,0.1414449174379102,0.13368583748957197,1.3168773671282779,0,-0.0012811501557408178,0.0031860499849020413,-0.006400899713270292,0.012535871637503358,6.25,6.1495,0.10050000000000026,-0.024600405949800848,-0.022660326096081256,0.005605487886980154,0.006013123376353549,-0.024868525093898697,-0.008494107449061872,-0.0002859845295244412,-0.0022081989978174413,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-06,15.09000015258789,0.15543642172645278,0.1087436100841146,1.393192042509174,0,-0.001755816057278814,0.0023799592377835993,-0.023663476968977193,0.014113941487680387,6.25,6.1495,0.10050000000000026,-0.03109233418680443,-0.02546435308892654,0.005729186443532951,0.0060249127025548445,-0.03615085326591938,-0.003839121586453942,-0.006787426671587937,-0.010686500176992842,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-07,14.270000457763672,0.053136550324266896,0.07535794766419501,0.910864247642902,0,0.0015573601596274855,0.0023431053968619177,-0.01244652579713712,0.014365068151376439,6.25,6.1495,0.10050000000000026,-0.005869567744450712,-0.013894776078039565,0.006461600063377801,0.00612480509870629,-0.026737299947518167,-0.005992633001561387,0.0024421285418405603,-0.012842523869478602,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-08,13.670000076293944,-0.07635135809986848,0.014094995586779957,0.554678096521787,0,0.0006664394208355517,0.002332968496815341,-0.017283527180891767,0.014508521305912415,6.25,6.1495,0.10050000000000026,0.014111914126121899,-0.0054499108351877094,0.006858474488065808,0.006244350953144601,-0.017945461469251356,-0.011832983145472653,0.01862897957782117,-0.012495550634063646,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-11,14.149999618530272,-0.047779276887664035,0.007117396899492645,0.8735923202140653,0,-0.0005582656975038347,0.002204923745842537,0.009007517072070037,0.014692582316224098,6.25,6.1495,0.10050000000000026,0.019022578492684097,0.009470928502695174,0.006618091253156111,0.0062800943714215705,-0.01899198620101572,0.000861374055224573,0.030519425289950775,-0.028462914703710894,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-12,15.260000228881836,0.01665556270405366,0.07692308727728481,1.582696102995485,0,-2.1814969931810424e-05,0.0019117028608660889,-0.008365324998210966,0.014427004163203107,6.0,6.1495,-0.14949999999999974,0.011975582083088642,0.005243213328757636,0.006824648573241753,0.006372229415509427,-0.028290118787289487,0.00016418239392557155,0.015961294729976316,-0.03353333211604712,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-13,15.949999809265137,0.05699136169523222,0.1177294532311981,2.0124061033819887,0,0.002995962370389904,0.002104633027832715,0.011371824813253717,0.014522572917555312,6.0,6.1495,-0.14949999999999974,0.014710965461051205,0.007375385766346627,0.006725239683264931,0.006345835260679258,-0.03131795226929057,0.0016678048375649013,0.007168282144982996,-0.038693338035637195,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-14,16.40999984741211,0.14996491387525923,0.21916789011177906,2.301024924389491,0,-0.0030302000122377493,0.0021947527610009523,0.00615498804502046,0.014552441768098166,6.0,6.1495,-0.14949999999999974,0.008364831707197692,0.003649770389529459,0.006506706565996344,0.006388010059855759,-0.00650296076400636,0.014296395365459347,0.021579911688307973,-0.01015273115353582,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-15,14.9399995803833,0.09290413291889799,0.08971550246637161,1.3771584171933657,0,-0.004151541757362764,0.002128642342724649,-0.0010465965262129728,0.013485923480487027,6.0,6.1495,-0.14949999999999974,0.006563442782734651,0.00481649597788114,0.006573270950444248,0.006464034068850468,0.009810130292438046,0.030564313213305994,0.029331667935128536,0.004993634314556906,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-18,13.119999885559082,-0.07279150252572042,-0.023082681502041846,0.22979751626899111,0,-0.006234332770960194,0.00200237998871752,-0.014416260440242468,0.013348824972880863,6.0,6.1495,-0.14949999999999974,0.006421730339484599,0.008700961237436574,0.0066682705364565715,0.006489766657432158,0.020504169035296727,0.02085634939282066,0.02664513586157824,0.011803207797860153,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-19,12.1899995803833,-0.2011795938697366,-0.11151608286206272,-0.36296504011543596,0,-0.0023320834396178824,0.0020121500688948086,0.005584651496904236,0.013084787092065576,6.0,6.1495,-0.14949999999999974,0.02154805177143049,0.013112178745380933,0.006819402217621904,0.006191128961996841,0.02326377275298519,0.0193349694426459,0.0381170889753939,0.010151594007604257,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-20,12.1899995803833,-0.23573669428495558,-0.13176640929460226,-0.3568806154745714,0,-0.007813610895455625,0.001892907416830182,0.025984576381045343,0.012457241927717638,6.0,6.1908,-0.1908000000000003,0.02435049509656477,0.00980455650783329,0.00683818142568587,0.006059143193934273,0.029337864684515935,0.020493033539406014,0.04231995031333291,0.019533308176682647,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-21,12.09000015258789,-0.26325409719644155,-0.1283345167741825,-0.4163827065486606,0,-0.005534558971573844,0.0018924477746142824,0.022877941956314096,0.012499145152091039,6.0,6.1908,-0.1908000000000003,0.018190774419654117,0.008807559495381522,0.006840792444424206,0.006060007158103259,0.019642420313667586,0.01870687945416627,0.031200330253541964,0.010834860818286064,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-22,11.59000015258789,-0.2242302223484709,-0.1421169536466289,-0.7370861985310392,0,-0.0041361900023515474,0.0018316456999103743,0.02021321265913656,0.011959109824572128,6.0,6.1908,-0.1908000000000003,0.015341516907385083,0.00989341860006028,0.0068743333235113425,0.005762390544619213,0.012847036328052397,0.028976284600052082,0.009432106790546513,0.0029536177279921166,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-26,12.050000190734863,-0.08155485549980424,-0.07521101782961137,-0.4300436980636652,0,-0.0009650902231541636,0.0018342960007895343,0.04799010714346874,0.012787246033862316,6.0,6.1908,-0.1908000000000003,0.013647276258177259,0.012608248943719766,0.00691045576298432,0.00576412308749291,0.010587377681412491,0.01606597338260407,0.0005745189567072373,-0.0020208712623072753,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
2017-12-27,12.489999771118164,0.024610352835256588,-0.05019010392076906,-0.1337797204865684,0,-0.002681243031076086,0.0018136817154599393,0.03723744204476276,0.01286204417213873,6.0,6.1908,-0.1908000000000003,0.002629558656512364,0.011552786561230571,0.006942160927199549,0.005800999275617644,0.014642339553702755,0.02078934682443645,0.010690646866233777,0.003089552992472183,-6411.6,8142.9,1731.2999999999993,-0.787288645489262
